TransactionID,PropertyID,CustomerID,AgentID,DateID,TransactionType,SalePrice,MonthlyRent,Commission,DaysOnMarket
T08441,P459,C0025,A050,20250309,Sale,7538626,,150772.52,39
T08442,P243,C0748,A013,20251209,Rent,,34025,8166,64
T08443,P355,C0861,A018,20260910,Sale,15990098,,319801.96,158
T08444,P065,C0888,A015,20260508,Sale,22566625,,451332.5,179
T08445,P354,C0158,A036,20250408,Sale,29832086,,596641.72,88
T08446,P027,C0929,A009,20251002,Rent,,135790,32589.6,56
T08447,P192,C0056,A043,20250816,Sale,16819064,,336381.28,138
T08448,P364,C0816,A014,20260501,Sale,29062712,,581254.24,14
T08449,P260,C0466,A040,20260704,Sale,21974641,,439492.82,179
T08450,P452,C0310,A007,20261215,Sale,11811459,,236229.18,73
T08451,P131,C0294,A004,20250124,Sale,27672531,,553450.62,159
T08452,P106,C0207,A047,20250928,Rent,,75240,18057.6,176
T08453,P238,C0118,A011,20251210,Rent,,80461,19310.64,21
T08454,P225,C0642,A035,20260306,Sale,13388202,,267764.04,125
T08455,P250,C0941,A034,20260125,Rent,,123658,29677.92,175
T08456,P288,C0669,A001,20250723,Sale,7714931,,154298.62,39
T08457,P263,C0885,A002,20260418,Rent,,90590,21741.6,158
T08458,P150,C0706,A017,20260304,Sale,8041750,,160835,110
T08459,P486,C0071,A002,20261128,Sale,23794107,,475882.14,107
T08460,P061,C0435,A046,20260722,Sale,28022440,,560448.8,50
T08461,P117,C0116,A033,20261205,Rent,,90830,21799.2,117
T08462,P343,C0340,A034,20251210,Rent,,144328,34638.72,25
T08463,P237,C0054,A048,20260108,Rent,,81319,19516.56,44
T08464,P224,C0076,A013,20260923,Rent,,115974,27833.76,138
T08465,P451,C0270,A035,20260426,Rent,,141910,34058.4,125
T08466,P057,C0776,A018,20260131,Sale,20164161,,403283.22,35
T08467,P182,C0518,A023,20250303,Sale,6647554,,132951.08,48
T08468,P113,C0831,A018,20250909,Rent,,57433,13783.92,19
T08469,P333,C0212,A049,20261230,Rent,,60447,14507.28,44
T08470,P160,C0766,A013,20251031,Sale,19675416,,393508.32,112
T08471,P068,C0701,A008,20251005,Sale,28413379,,568267.58,149
T08472,P327,C0233,A038,20260723,Rent,,45621,10949.04,160
T08473,P199,C0971,A012,20250503,Rent,,117215,28131.6,123
T08474,P040,C0373,A001,20260425,Rent,,40874,9809.76,100
T08475,P185,C0191,A019,20260107,Rent,,36359,8726.16,89
T08476,P469,C0673,A050,20260927,Rent,,60540,14529.6,97
T08477,P390,C0555,A038,20260125,Rent,,89664,21519.36,150
T08478,P318,C0329,A027,20250110,Rent,,90659,21758.16,63
T08479,P195,C0928,A048,20260322,Rent,,100468,24112.32,50
T08480,P472,C0831,A021,20261009,Sale,12116276,,242325.52,24
T08481,P012,C0926,A010,20250830,Rent,,45483,10915.92,173
T08482,P262,C0460,A004,20260504,Rent,,72921,17501.04,25
T08483,P455,C0551,A010,20251028,Rent,,80144,19234.56,178
T08484,P381,C0910,A017,20260818,Rent,,137914,33099.36,41
T08485,P014,C0925,A038,20260317,Sale,13257655,,265153.1,43
T08486,P067,C0408,A006,20251204,Rent,,129055,30973.2,5
T08487,P362,C0819,A033,20250501,Sale,11362595,,227251.9,35
T08488,P213,C0396,A037,20250225,Rent,,27685,6644.4,129
T08489,P239,C0054,A019,20251109,Rent,,74111,17786.64,129
T08490,P406,C0005,A030,20250930,Rent,,141826,34038.24,127
T08491,P446,C0798,A014,20250403,Rent,,108173,25961.52,125
T08492,P180,C0884,A018,20260424,Rent,,73286,17588.64,161
T08493,P121,C0151,A015,20260524,Rent,,68931,16543.44,140
T08494,P306,C0457,A019,20260103,Rent,,73568,17656.32,104
T08495,P084,C0768,A014,20261108,Rent,,127179,30522.96,67
T08496,P460,C0270,A037,20250917,Rent,,134765,32343.6,178
T08497,P467,C0780,A023,20260116,Sale,21566448,,431328.96,44
T08498,P327,C0305,A010,20260830,Sale,23771894,,475437.88,34
T08499,P053,C0582,A004,20260226,Rent,,87923,21101.52,162
T08500,P057,C0123,A033,20260923,Sale,16391118,,327822.36,160
T08501,P244,C0459,A035,20260824,Rent,,130477,31314.48,152
T08502,P251,C0280,A009,20250313,Sale,15296573,,305931.46,82
T08503,P406,C0726,A005,20260816,Rent,,84199,20207.76,21
T08504,P456,C0564,A036,20250524,Sale,15255034,,305100.68,111
T08505,P193,C0945,A014,20260424,Rent,,41038,9849.12,173
T08506,P010,C0879,A050,20261212,Sale,16312480,,326249.6,127
T08507,P052,C0584,A030,20250712,Rent,,107772,25865.28,116
T08508,P426,C0804,A046,20250513,Sale,11002175,,220043.5,133
T08509,P469,C0950,A007,20261202,Sale,26362423,,527248.46,20
T08510,P355,C0923,A014,20251117,Rent,,131843,31642.32,128
T08511,P161,C0244,A049,20260428,Sale,26063330,,521266.6,129
T08512,P172,C0469,A006,20251004,Sale,18331321,,366626.42,136
T08513,P062,C0835,A032,20250719,Rent,,119104,28584.96,107
T08514,P336,C0349,A010,20260507,Rent,,130556,31333.44,26
T08515,P121,C0630,A030,20261202,Rent,,59342,14242.08,126
T08516,P252,C0214,A043,20250424,Sale,21599444,,431988.88,97
T08517,P034,C0491,A022,20250910,Rent,,146489,35157.36,5
T08518,P466,C0671,A049,20260627,Sale,23484350,,469687,91
T08519,P337,C0271,A013,20260302,Sale,15905660,,318113.2,134
T08520,P380,C0838,A017,20261225,Rent,,63597,15263.28,58
T08521,P016,C0361,A017,20261123,Rent,,93735,22496.4,9
T08522,P051,C0881,A042,20260526,Sale,8019110,,160382.2,120
T08523,P306,C0514,A044,20261130,Sale,10504492,,210089.84,9
T08524,P339,C0361,A050,20260321,Rent,,145966,35031.84,145
T08525,P302,C0224,A041,20250328,Sale,7217963,,144359.26,13
T08526,P199,C0389,A030,20251221,Rent,,60735,14576.4,41
T08527,P307,C0780,A024,20260625,Rent,,61125,14670,25
T08528,P079,C0006,A030,20251121,Sale,25387599,,507751.98,73
T08529,P380,C0115,A026,20250728,Rent,,99995,23998.8,34
T08530,P285,C0096,A021,20260718,Rent,,126273,30305.52,122
T08531,P357,C0510,A008,20261024,Rent,,126069,30256.56,175
T08532,P392,C0379,A001,20250118,Rent,,67975,16314,154
T08533,P108,C0648,A022,20251025,Sale,25012943,,500258.86,176
T08534,P285,C0032,A019,20260118,Rent,,37980,9115.2,157
T08535,P103,C0478,A046,20250702,Rent,,146264,35103.36,157
T08536,P440,C0392,A010,20260501,Sale,21291798,,425835.96,141
T08537,P030,C0879,A049,20261229,Sale,24561255,,491225.1,76
T08538,P322,C0183,A037,20260702,Rent,,75335,18080.4,132
T08539,P034,C0773,A045,20261111,Rent,,60082,14419.68,129
T08540,P218,C0832,A045,20251122,Rent,,53865,12927.6,12
T08541,P439,C0933,A030,20250206,Rent,,88866,21327.84,43
T08542,P400,C0946,A029,20250129,Sale,6115376,,122307.52,47
T08543,P333,C0578,A010,20261209,Sale,29119184,,582383.68,180
T08544,P049,C0327,A046,20250930,Rent,,46892,11254.08,163
T08545,P264,C0897,A049,20250526,Rent,,127053,30492.72,86
T08546,P347,C0371,A019,20250130,Sale,25137455,,502749.1,66
T08547,P388,C0026,A016,20250110,Sale,27987650,,559753,70
T08548,P469,C0371,A007,20250629,Sale,23580328,,471606.56,24
T08549,P457,C0324,A013,20250616,Rent,,124695,29926.8,106
T08550,P354,C0162,A010,20261210,Rent,,140507,33721.68,77
T08551,P040,C0943,A018,20251130,Sale,7478441,,149568.82,47
T08552,P017,C0313,A004,20250628,Sale,11670417,,233408.34,42
T08553,P454,C0149,A001,20251227,Sale,13479593,,269591.86,107
T08554,P086,C0157,A013,20261118,Sale,26768229,,535364.58,88
T08555,P371,C0295,A030,20250830,Rent,,108393,26014.32,165
T08556,P396,C0194,A011,20260225,Sale,15924160,,318483.2,41
T08557,P146,C0935,A005,20260311,Sale,22009540,,440190.8,96
T08558,P103,C0910,A008,20251130,Sale,29886949,,597738.98,79
T08559,P228,C0132,A016,20260620,Rent,,76690,18405.6,120
T08560,P304,C0453,A043,20250629,Sale,29258344,,585166.88,162
T08561,P419,C0120,A023,20261111,Sale,19732478,,394649.56,111
T08562,P023,C0224,A049,20250901,Sale,28356719,,567134.38,81
T08563,P474,C0817,A034,20250625,Sale,18120201,,362404.02,78
T08564,P357,C0062,A050,20260505,Sale,19415156,,388303.12,77
T08565,P496,C0744,A045,20260219,Rent,,60805,14593.2,88
T08566,P023,C0040,A035,20251029,Rent,,24290,5829.6,46
T08567,P356,C0515,A010,20250319,Rent,,102199,24527.76,105
T08568,P276,C0155,A048,20251210,Sale,5006555,,100131.1,98
T08569,P176,C0891,A002,20260715,Sale,7240439,,144808.78,58
T08570,P356,C0831,A009,20261215,Sale,8744678,,174893.56,111
T08571,P096,C0833,A043,20260113,Rent,,46630,11191.2,67
T08572,P095,C0211,A006,20261212,Sale,14301015,,286020.3,12
T08573,P324,C0597,A032,20251015,Sale,29556869,,591137.38,148
T08574,P014,C0475,A006,20250913,Rent,,119356,28645.44,79
T08575,P053,C0271,A033,20251227,Rent,,24058,5773.92,52
T08576,P331,C0712,A048,20250119,Sale,7289908,,145798.16,78
T08577,P301,C0582,A040,20260619,Sale,7332624,,146652.48,84
T08578,P286,C0007,A009,20260312,Rent,,26167,6280.08,125
T08579,P223,C0677,A040,20250911,Rent,,101494,24358.56,176
T08580,P439,C0076,A017,20250123,Rent,,140192,33646.08,149
T08581,P043,C0758,A027,20260416,Rent,,44409,10658.16,32
T08582,P047,C0058,A050,20250322,Sale,12960991,,259219.82,120
T08583,P325,C0662,A043,20250303,Rent,,57788,13869.12,140
T08584,P243,C0088,A028,20260807,Sale,10976762,,219535.24,163
T08585,P190,C0974,A001,20250724,Sale,27248334,,544966.68,52
T08586,P489,C0503,A025,20260910,Rent,,44853,10764.72,81
T08587,P174,C0068,A033,20260325,Sale,22963679,,459273.58,140
T08588,P172,C0238,A041,20250216,Sale,17738294,,354765.88,63
T08589,P448,C0641,A008,20250505,Rent,,138757,33301.68,6
T08590,P247,C0315,A049,20250401,Rent,,111794,26830.56,80
T08591,P457,C0385,A040,20260125,Rent,,77116,18507.84,156
T08592,P347,C0162,A004,20251127,Sale,17261621,,345232.42,110
T08593,P425,C0802,A027,20250125,Rent,,62503,15000.72,155
T08594,P366,C0424,A018,20260608,Rent,,127714,30651.36,175
T08595,P402,C0566,A009,20260418,Rent,,35558,8533.92,163
T08596,P476,C0215,A011,20261023,Rent,,26456,6349.44,69
T08597,P007,C0425,A043,20250511,Rent,,94664,22719.36,32
T08598,P096,C0107,A046,20260618,Rent,,81757,19621.68,59
T08599,P121,C0956,A017,20250828,Sale,18518629,,370372.58,42
T08600,P079,C0757,A007,20260120,Sale,8564077,,171281.54,14
T08601,P172,C0013,A008,20250808,Rent,,112927,27102.48,88
T08602,P091,C0513,A008,20260102,Rent,,100493,24118.32,54
T08603,P380,C0404,A044,20261218,Sale,19864541,,397290.82,112
T08604,P288,C0662,A032,20251118,Sale,24525356,,490507.12,22
T08605,P273,C0823,A021,20260918,Rent,,34469,8272.56,159
T08606,P118,C0674,A040,20260512,Sale,21848469,,436969.38,70
T08607,P443,C0624,A025,20261025,Sale,28476560,,569531.2,10
T08608,P448,C0238,A048,20250512,Rent,,102462,24590.88,116
T08609,P406,C0953,A017,20261109,Sale,26498449,,529968.98,135
T08610,P496,C0381,A047,20260926,Sale,29330127,,586602.54,168
T08611,P035,C0503,A001,20260124,Sale,10791457,,215829.14,118
T08612,P043,C0061,A031,20260822,Rent,,123749,29699.76,121
T08613,P017,C0310,A013,20250803,Sale,18763533,,375270.66,29
T08614,P443,C0152,A020,20250724,Rent,,35122,8429.28,24
T08615,P200,C0384,A042,20260118,Sale,4837122,,96742.44,77
T08616,P268,C0166,A022,20250417,Sale,28009513,,560190.26,123
T08617,P051,C0232,A039,20250524,Rent,,49091,11781.84,167
T08618,P226,C0058,A009,20250913,Rent,,136278,32706.72,148
T08619,P437,C0357,A036,20250413,Rent,,67067,16096.08,103
T08620,P198,C0949,A005,20250307,Rent,,135418,32500.32,158
T08621,P314,C0290,A010,20260207,Rent,,111337,26720.88,90
T08622,P334,C0759,A048,20261014,Sale,23069390,,461387.8,23
T08623,P170,C0896,A040,20261207,Sale,25049983,,500999.66,77
T08624,P375,C0236,A012,20261020,Sale,10170668,,203413.36,28
T08625,P142,C0316,A035,20260617,Sale,17948970,,358979.4,42
T08626,P337,C0172,A011,20250323,Sale,18591157,,371823.14,48
T08627,P003,C0474,A033,20251129,Rent,,137030,32887.2,170
T08628,P402,C0496,A028,20260724,Rent,,100425,24102,164
T08629,P186,C0591,A043,20251212,Rent,,76790,18429.6,159
T08630,P316,C0629,A014,20260509,Sale,19208687,,384173.74,153
T08631,P032,C0887,A012,20260212,Rent,,125594,30142.56,45
T08632,P159,C0243,A004,20251226,Sale,22210821,,444216.42,5
T08633,P418,C0399,A031,20261006,Sale,26904714,,538094.28,58
T08634,P261,C0986,A016,20251025,Sale,9276646,,185532.92,39
T08635,P315,C0812,A006,20260402,Rent,,22799,5471.76,77
T08636,P419,C0603,A044,20260912,Rent,,41833,10039.92,112
T08637,P144,C0770,A013,20260226,Sale,17750316,,355006.32,89
T08638,P143,C0893,A030,20260425,Rent,,141249,33899.76,74
T08639,P154,C0837,A041,20251018,Sale,7280340,,145606.8,180
T08640,P018,C0838,A046,20260214,Rent,,58504,14040.96,158
T08641,P251,C0086,A036,20251110,Rent,,131916,31659.84,134
T08642,P394,C0661,A014,20260204,Rent,,143924,34541.76,132
T08643,P230,C0708,A049,20260827,Rent,,49128,11790.72,161
T08644,P030,C0434,A036,20250113,Rent,,89356,21445.44,34
T08645,P245,C0477,A034,20250628,Rent,,40034,9608.16,53
T08646,P073,C0012,A035,20260523,Sale,17899061,,357981.22,106
T08647,P325,C0590,A027,20260408,Rent,,131248,31499.52,45
T08648,P326,C0395,A049,20250604,Sale,21935826,,438716.52,178
T08649,P074,C0355,A012,20260401,Sale,17293626,,345872.52,139
T08650,P317,C0896,A031,20250619,Sale,12409350,,248187,108
T08651,P227,C0764,A003,20251112,Rent,,25323,6077.52,61
T08652,P285,C0657,A008,20250513,Rent,,68458,16429.92,54
T08653,P207,C0103,A028,20261109,Rent,,96541,23169.84,64
T08654,P011,C0281,A050,20260522,Rent,,147903,35496.72,153
T08655,P263,C0088,A035,20261126,Sale,26083916,,521678.32,81
T08656,P316,C0842,A041,20260317,Rent,,141399,33935.76,34
T08657,P388,C0208,A043,20250319,Rent,,31487,7556.88,37
T08658,P129,C0828,A005,20260310,Sale,12458948,,249178.96,20
T08659,P042,C0905,A035,20260320,Sale,19749531,,394990.62,100
T08660,P248,C0623,A001,20250404,Rent,,57443,13786.32,134
T08661,P343,C0783,A046,20251004,Rent,,63833,15319.92,75
T08662,P078,C0170,A042,20260327,Rent,,148980,35755.2,135
T08663,P474,C0876,A006,20261107,Rent,,77078,18498.72,78
T08664,P390,C0507,A014,20251214,Sale,9185998,,183719.96,118
T08665,P190,C0527,A048,20260826,Rent,,94403,22656.72,112
T08666,P153,C0759,A026,20260912,Rent,,106249,25499.76,95
T08667,P188,C0880,A008,20250608,Rent,,65610,15746.4,11
T08668,P177,C0947,A037,20250523,Sale,19806675,,396133.5,123
T08669,P347,C0126,A038,20260127,Sale,29111811,,582236.22,51
T08670,P016,C0497,A035,20261128,Sale,16955594,,339111.88,165
T08671,P089,C0907,A044,20261207,Sale,20322174,,406443.48,26
T08672,P136,C0628,A015,20260101,Sale,11257431,,225148.62,18
T08673,P297,C0730,A007,20250310,Rent,,21626,5190.24,62
T08674,P106,C0015,A008,20260213,Rent,,139271,33425.04,180
T08675,P443,C0781,A005,20250308,Rent,,45186,10844.64,17
T08676,P452,C0649,A042,20250425,Rent,,113179,27162.96,46
T08677,P450,C0401,A032,20250218,Rent,,45252,10860.48,95
T08678,P379,C0166,A028,20250623,Sale,26511645,,530232.9,64
T08679,P388,C0444,A041,20260515,Sale,10381894,,207637.88,85
T08680,P017,C0681,A039,20250201,Rent,,52498,12599.52,135
T08681,P082,C0491,A011,20250103,Rent,,38004,9120.96,180
T08682,P270,C0512,A045,20250615,Sale,14400415,,288008.3,172
T08683,P216,C0762,A040,20260213,Rent,,139030,33367.2,137
T08684,P489,C0348,A042,20250110,Rent,,118857,28525.68,74
T08685,P061,C0290,A015,20250610,Sale,20711510,,414230.2,173
T08686,P159,C0305,A027,20250315,Rent,,22728,5454.72,42
T08687,P009,C0768,A012,20250306,Sale,29295225,,585904.5,81
T08688,P248,C0298,A016,20260415,Sale,6042569,,120851.38,76
T08689,P173,C0952,A006,20250122,Sale,26026485,,520529.7,140
T08690,P121,C0336,A045,20260215,Sale,20215294,,404305.88,100
T08691,P315,C0039,A013,20260911,Rent,,20734,4976.16,138
T08692,P090,C0085,A001,20250317,Sale,25336379,,506727.58,35
T08693,P469,C0141,A002,20250803,Sale,8779885,,175597.7,178
T08694,P244,C0286,A038,20250205,Rent,,125763,30183.12,131
T08695,P222,C0592,A023,20261217,Sale,16624579,,332491.58,77
T08696,P070,C0300,A027,20260808,Sale,16060547,,321210.94,121
T08697,P241,C0374,A045,20251117,Rent,,79217,19012.08,166
T08698,P143,C0930,A042,20250522,Rent,,66893,16054.32,121
T08699,P214,C0076,A011,20250924,Sale,19236931,,384738.62,44
T08700,P397,C0377,A023,20260814,Rent,,137565,33015.6,68
T08701,P057,C0217,A044,20251123,Sale,11295302,,225906.04,124
T08702,P464,C0121,A016,20250315,Sale,17682346,,353646.92,33
T08703,P426,C0110,A005,20251026,Sale,28677736,,573554.72,154
T08704,P049,C0009,A042,20250303,Rent,,18467,4432.08,157
T08705,P400,C0337,A023,20250323,Rent,,94150,22596,148
T08706,P475,C0609,A029,20260918,Rent,,22817,5476.08,88
T08707,P196,C0818,A044,20251020,Sale,7445117,,148902.34,5
T08708,P204,C0223,A022,20260425,Rent,,58621,14069.04,61
T08709,P317,C0693,A003,20260103,Sale,24562670,,491253.4,179
T08710,P030,C0357,A012,20250721,Rent,,126062,30254.88,39
T08711,P255,C0696,A031,20250807,Rent,,28031,6727.44,121
T08712,P231,C0900,A032,20260208,Rent,,119436,28664.64,5
T08713,P003,C0455,A016,20260223,Rent,,137434,32984.16,136
T08714,P405,C0373,A026,20250911,Sale,24473887,,489477.74,147
T08715,P248,C0259,A041,20260215,Rent,,43504,10440.96,5
T08716,P100,C0353,A023,20260504,Rent,,62152,14916.48,35
T08717,P402,C0053,A006,20260408,Sale,23702562,,474051.24,106
T08718,P294,C0690,A028,20260305,Sale,17229897,,344597.94,50
T08719,P140,C0099,A032,20260716,Sale,17959848,,359196.96,127
T08720,P407,C0358,A009,20250830,Sale,14610596,,292211.92,31
T08721,P207,C0345,A046,20250121,Sale,9765412,,195308.24,135
T08722,P237,C0152,A027,20260714,Rent,,26463,6351.12,23
T08723,P238,C0856,A029,20261113,Sale,6071749,,121434.98,149
T08724,P092,C0858,A010,20251004,Rent,,118717,28492.08,93
T08725,P191,C0432,A047,20250418,Sale,24418798,,488375.96,66
T08726,P244,C0759,A027,20260124,Sale,9346476,,186929.52,34
T08727,P132,C0450,A017,20260726,Sale,14669926,,293398.52,44
T08728,P223,C0612,A018,20250129,Sale,23667303,,473346.06,95
T08729,P348,C0533,A002,20260124,Rent,,137548,33011.52,93
T08730,P213,C0079,A030,20250410,Sale,7056953,,141139.06,36
T08731,P345,C0716,A012,20250702,Sale,12300813,,246016.26,178
T08732,P307,C0488,A041,20261031,Sale,24630906,,492618.12,150
T08733,P321,C0373,A009,20260323,Rent,,79921,19181.04,157
T08734,P306,C0066,A042,20250717,Sale,13858015,,277160.3,150
T08735,P010,C0842,A033,20250902,Rent,,110677,26562.48,64
T08736,P451,C0922,A047,20251030,Sale,17500141,,350002.82,53
T08737,P012,C0721,A029,20251227,Rent,,125898,30215.52,52
T08738,P146,C0057,A020,20260728,Sale,14363005,,287260.1,62
T08739,P251,C0729,A027,20250819,Rent,,48816,11715.84,152
T08740,P064,C0072,A035,20260912,Sale,8750320,,175006.4,38
T08741,P143,C0391,A036,20250922,Sale,18091577,,361831.54,40
T08742,P299,C0518,A022,20250922,Sale,18958412,,379168.24,20
T08743,P367,C0401,A013,20250918,Rent,,106661,25598.64,11
T08744,P400,C0480,A045,20260505,Rent,,78155,18757.2,102
T08745,P049,C0170,A041,20260607,Sale,8175767,,163515.34,82
T08746,P254,C0702,A044,20260328,Rent,,97930,23503.2,17
T08747,P142,C0771,A002,20250612,Rent,,127352,30564.48,169
T08748,P312,C0003,A033,20251104,Sale,18457367,,369147.34,51
T08749,P466,C0471,A038,20261004,Rent,,141233,33895.92,108
T08750,P078,C0227,A036,20250406,Rent,,19898,4775.52,92
T08751,P456,C0107,A027,20261110,Rent,,31059,7454.16,177
T08752,P488,C0278,A027,20250428,Rent,,39624,9509.76,54
T08753,P225,C0439,A023,20260428,Rent,,86675,20802,101
T08754,P313,C0852,A042,20250929,Rent,,137713,33051.12,105
T08755,P400,C0184,A003,20260220,Sale,5013482,,100269.64,158
T08756,P359,C0527,A003,20250304,Sale,29012805,,580256.1,100
T08757,P399,C0491,A040,20250630,Rent,,114754,27540.96,48
T08758,P228,C0355,A045,20260818,Rent,,28735,6896.4,176
T08759,P438,C0860,A026,20250113,Sale,6193706,,123874.12,107
T08760,P282,C0948,A010,20260412,Rent,,107785,25868.4,68
T08761,P231,C0270,A031,20250603,Rent,,52855,12685.2,135
T08762,P063,C0368,A030,20250203,Sale,7761826,,155236.52,78
T08763,P123,C0652,A049,20261214,Sale,16226592,,324531.84,36
T08764,P287,C0354,A030,20250421,Rent,,113102,27144.48,107
T08765,P195,C0286,A030,20260130,Rent,,117455,28189.2,12
T08766,P412,C0697,A006,20261012,Sale,6152627,,123052.54,163
T08767,P137,C0985,A010,20250130,Sale,9150643,,183012.86,142
T08768,P029,C0146,A004,20261026,Sale,13972842,,279456.84,124
T08769,P004,C0954,A018,20250108,Rent,,108349,26003.76,161
T08770,P284,C0775,A040,20260916,Sale,12217456,,244349.12,50
T08771,P493,C0582,A010,20250128,Sale,27477436,,549548.72,20
T08772,P249,C0283,A033,20250426,Rent,,37760,9062.4,65
T08773,P222,C0487,A034,20251112,Rent,,45516,10923.84,161
T08774,P274,C0135,A003,20250524,Sale,23314358,,466287.16,10
T08775,P285,C0999,A036,20260213,Sale,4915299,,98305.98,114
T08776,P284,C0633,A025,20250113,Rent,,130900,31416,116
T08777,P245,C0416,A037,20260611,Rent,,24187,5804.88,88
T08778,P067,C0238,A032,20250114,Sale,10279346,,205586.92,84
T08779,P278,C0956,A011,20260902,Rent,,74504,17880.96,170
T08780,P244,C0036,A034,20250610,Sale,5602249,,112044.98,88
T08781,P499,C0255,A011,20250921,Rent,,115312,27674.88,173
T08782,P226,C0060,A045,20250512,Rent,,91285,21908.4,159
T08783,P363,C0272,A033,20260306,Rent,,81893,19654.32,122
T08784,P037,C0413,A004,20250125,Sale,19340448,,386808.96,10
T08785,P216,C0696,A012,20250617,Sale,5536241,,110724.82,45
T08786,P235,C0001,A043,20260127,Sale,20745401,,414908.02,125
T08787,P371,C0166,A043,20260822,Rent,,113168,27160.32,86
T08788,P005,C0874,A034,20250530,Sale,11657000,,233140,39
T08789,P334,C0552,A015,20261104,Sale,19789289,,395785.78,21
T08790,P130,C0878,A010,20250415,Rent,,93391,22413.84,133
T08791,P010,C0150,A047,20250428,Rent,,42174,10121.76,71
T08792,P227,C0288,A019,20260309,Sale,19577423,,391548.46,123
T08793,P487,C0684,A033,20251002,Rent,,97437,23384.88,72
T08794,P422,C0264,A028,20260331,Rent,,147238,35337.12,88
T08795,P043,C0399,A046,20251122,Rent,,45004,10800.96,116
T08796,P426,C0329,A048,20261126,Rent,,56274,13505.76,42
T08797,P409,C0688,A027,20260913,Rent,,76482,18355.68,153
T08798,P479,C0631,A031,20260119,Rent,,45111,10826.64,165
T08799,P472,C0362,A026,20260520,Rent,,23828,5718.72,42
